x,y
1.2256994604484692,0.12049509638935894
1.2268993141997566,0.12051383073005373
1.2280991679558855,0.12053256476068609
1.2294490034376573,0.12055364015272474
1.2306488572040732,0.12057237352447445
1.2319986926974182,0.1205934481752701
1.23334852819689,0.12061452243364298
1.2348483454260888,0.120637937791807
1.2361981809384945,0.12065901122173182
1.23739803473214,0.12067774284938036
1.2387478702561177,0.12069881553806219
1.2400977057862215,0.12071988783432125
1.2414475413224513,0.12074095973815754
1.242797376864807,0.12076203124957105
1.2439972306850746,0.12078076117187618
1.2453470662390012,0.12080183194204668
1.2465469200695536,0.12082056120546912
1.2478967556350509,0.12084163123439658
1.2492465912066735,0.12086270087090124
1.2505964267844212,0.12088377011498315
1.2519462623682944,0.12090483896664225
1.2532960979582923,0.12092590742587858
1.254495951820908,0.12094463463513729
1.2558457874224753,0.12096570235313056
1.2570456412953745,0.12098442890350657
1.2583954769085106,0.12100549588025679
1.259595330791693,0.12102422177175008
1.2609451664163975,0.12104528800725722
1.2622950020472266,0.12106635385034159
1.2634948559461354,0.12108507873413188
1.264844691588532,0.12110614383597315
1.2661945272370527,0.12112720854539162
1.2673943811516875,0.12114593242147892
1.2687442168117753,0.12116699638965432
1.2700940524779867,0.1211880599654069
1.2714438881503218,0.12120912314873666
1.2727937238287803,0.12123018593964362
1.274143559513362,0.12125124833812775
1.2756433769482345,0.12127465051863752
1.2768432309009705,0.12129337195298286
1.2781930666039214,0.12131443317419854
1.2793929205669377,0.12133315394966111
1.2807427562814537,0.12135421442963369
1.2819426102547502,0.12137293454621348
1.2831424642328841,0.1213916543527308
1.2844922999644073,0.12141271374263997
1.2858421357020526,0.1214337727401263
1.2870419896959082,0.12145249153894055
1.2882418436946008,0.1214712100276923
1.2894416976981309,0.12148992820638159
1.2906415517064977,0.12150864607500839
1.2918414057197014,0.1215273636335727
1.293041259737742,0.1215460808820745
1.2942411137606198,0.1215647978205138
1.2955909495424784,0.12158585398383519
1.2969407853304586,0.12160690975473373
1.29829062112456,0.12162796513320943
1.2994904751685976,0.12164668071512533
